"last_name, first_name","player_id","year","r_total_stolen_base","r_caught_stealing_2b","r_caught_stealing_3b","r_caught_stealing_home","r_defensive_indiff","r_interference","r_pickoff_1b","r_pickoff_2b","r_pickoff_3b","r_stolen_base_2b","r_stolen_base_3b","r_stolen_base_home","r_stolen_base_pct","r_total_pickoff"
"Phillips, Brett",621433,2018,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Bour, Justin",571506,2018,"2","0","0","0","0","0","0","0","0","1","1","0",,"0"
"Powell, Boog",621471,2018,"1","1","0","0","0","0","1","0","0","1","0","0",,"1"
"Williamson, Mac",607776,2018,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Castro, Harold",605612,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Straily, Dan",573185,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Wilson, Bobby",435064,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Machado, Manny",592518,2018,"14","2","0","0","3","0","0","0","0","13","1","0",,"0"
"Báez, Javier",595879,2018,"21","6","3","0","2","0","3","0","0","12","7","2",,"3"
"González, Erik",570481,2018,"3","0","0","0","2","0","0","0","0","3","0","0",,"0"
"Mullins II, Cedric",656775,2018,"2","3","0","0","0","0","1","0","0","2","0","0",,"1"
"Tauchman, Mike",643565,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Ngoepe, Gift",547912,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Erlin, Robbie",572362,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Skole, Matt",605474,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Vogelbach, Daniel",596129,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Musgrove, Joe",605397,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Conforto, Michael",624424,2018,"3","4","0","0","1","0","2","0","0","2","1","0",,"2"
"Buchholz, Clay",453329,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Ponce de Leon, Daniel",594965,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Hamilton, Billy",571740,2018,"34","9","1","0","1","0","6","0","0","27","7","0",,"6"
"Joseph, Caleb",543376,2018,"2","0","1","0","0","0","0","0","0","2","0","0",,"0"
"Chen, Wei-Yin",612672,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Ramírez, José",608070,2018,"34","5","1","0","0","0","2","0","0","32","2","0",,"2"
"Chacín, Jhoulys",468504,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Walding, Mitch",605520,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Susac, Andrew",572180,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Crawford, Brandon",543063,2018,"4","3","2","0","4","0","1","1","0","3","1","0",,"2"
"Wood, Alex",622072,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Harrison, Josh",543281,2018,"3","0","0","0","2","0","0","0","0","3","0","0",,"0"
"Fontana, Nolan",545337,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Peraza, José",606299,2018,"23","6","0","0","1","0","2","0","0","21","2","0",,"2"
"Blackmon, Charlie",453568,2018,"12","4","0","0","4","0","1","0","0","11","1","0",,"1"
"Castillo, Luis",622491,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"LeMahieu, DJ",518934,2018,"6","5","0","0","1","0","2","1","0","5","1","0",,"3"
"Gosselin, Phil",594838,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Herrmann, Chris",543302,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Hernández, César",514917,2018,"19","5","1","0","4","0","1","0","0","18","0","1",,"1"
"Smith, Mallex",605480,2018,"40","6","3","3","0","0","3","0","1","33","6","1",,"4"
"Polanco, Jorge",593871,2018,"7","7","0","0","0","0","3","0","0","6","1","0",,"3"
"Quinn, Roman",596451,2018,"10","2","2","0","1","0","1","0","0","9","1","0",,"1"
"Souza Jr., Steven",519306,2018,"6","0","1","0","0","0","0","1","0","5","1","0",,"1"
"Upton, Justin",457708,2018,"8","2","0","0","0","0","0","0","0","8","0","0",,"0"
"Kingery, Scott",664068,2018,"10","3","0","0","0","0","0","0","0","10","0","0",,"0"
"Lin, Tzu-Wei",624407,2018,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Smoak, Justin",475253,2018,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Reed, Cody",642003,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Russell, Addison",608365,2018,"4","0","0","0","0","0","1","1","1","3","1","0",,"3"
"Ward, Taylor",621493,2018,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Hendricks, Kyle",543294,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Sanó, Miguel",593934,2018,"0","0","0","0","0","0","0","1","0","0","0","0",,"1"
"Stewart, DJ",621466,2018,"2","1","0","0","0","0","0","0","0","2","0","0",,"0"
"Suter, Brent",608718,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Freese, David",501896,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Reinheimer, Jack",595373,2018,"1","1","0","0","0","0","1","0","0","1","0","0",,"1"
"McCarthy, Brandon",435221,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Robinson, Drew",592685,2018,"2","1","0","0","1","0","0","0","0","2","0","0",,"0"
"Tellez, Rowdy",642133,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Dyson, Jarrod",502481,2018,"16","3","0","0","0","0","1","0","0","11","5","0",,"1"
"Hedges, Austin",595978,2018,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
"Schoop, Jonathan",570731,2018,"1","1","0","0","1","0","1","0","0","1","0","0",,"1"
"Flowers, Tyler",452095,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Sierra, Magneuris",642423,2018,"3","2","0","0","0","0","0","0","0","2","1","0",,"0"
"Cabrera, Melky",466320,2018,"1","1","0","0","1","0","0","0","0","1","0","0",,"0"
"Altherr, Aaron",571437,2018,"3","2","0","0","0","0","2","0","0","3","0","0",,"2"
"Solarte, Yangervis",500208,2018,"1","2","0","1","0","0","0","0","0","1","0","0",,"0"
"Centeno, Juan",518542,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Mathis, Jeff",425772,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Hellickson, Jeremy",476451,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"McMahon, Ryan",641857,2018,"1","0","0","0","1","0","0","0","0","1","0","0",,"0"
"Viloria, Meibrys",650619,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Hechavarría, Adeiny",588751,2018,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Fisher, Derek",605233,2018,"2","0","0","0","0","0","1","0","0","2","0","0",,"1"
"Marrero, Deven",571918,2018,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
"Goodrum, Niko",592348,2018,"12","3","1","0","2","0","1","0","0","12","0","0",,"1"
"Bailey, Homer",456701,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Albies, Ozzie",645277,2018,"14","2","1","0","2","0","1","0","0","12","1","1",,"1"
"Descalso, Daniel",518614,2018,"0","1","0","0","3","0","0","0","0","0","0","0",,"0"
"Choo, Shin-Soo",425783,2018,"6","1","0","0","0","0","0","0","0","5","1","0",,"0"
"Syndergaard, Noah",592789,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"León, Sandy",506702,2018,"1","0","0","0","2","0","0","0","0","1","0","0",,"0"
"Lowe, Brandon",664040,2018,"2","1","0","0","0","0","1","0","0","2","0","0",,"1"
"Stewart, Christin",621514,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Galvis, Freddy",520471,2018,"8","6","0","0","1","0","3","0","0","7","1","0",,"3"
"Jones, Adam",430945,2018,"7","1","0","0","1","0","0","0","0","6","1","0",,"0"
"Gerber, Mike",595222,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Kivlehan, Patrick",623182,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Pérez, Carlos",542208,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Bonifacio, Jorge",593528,2018,"0","1","0","0","1","0","1","0","1","0","0","0",,"2"
"Teheran, Julio",527054,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Holt, Brock",571788,2018,"7","5","1","1","1","0","3","0","1","6","1","0",,"4"
"Newman, Kevin",621028,2018,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Asuaje, Carlos",641319,2018,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Eflin, Zach",621107,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Delmonico, Nicky",547170,2018,"1","2","0","0","0","0","0","0","0","1","0","0",,"0"
"Lauer, Eric",641778,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Thames, Eric",519346,2018,"7","0","0","0","0","0","0","0","0","6","1","0",,"0"
"Thompson, Trayce",572204,2018,"3","1","0","0","1","0","0","1","0","2","1","0",,"1"
"Kershaw, Clayton",477132,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Verdugo, Alex",657077,2018,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Barreto, Franklin",620439,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Belt, Brandon",474832,2018,"4","0","0","0","1","0","0","0","0","4","0","0",,"0"
"Frazier, Todd",453943,2018,"9","4","0","0","0","0","0","1","0","9","0","0",,"1"
"Pinder, Chad",640461,2018,"0","2","0","0","0","0","0","0","0","0","0","0",,"0"
"Duvall, Adam",594807,2018,"2","2","0","0","1","0","2","1","0","2","0","0",,"3"
"Segura, Jean",516416,2018,"20","10","1","0","2","0","2","1","0","18","2","0",,"3"
"Mikolas, Miles",571945,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Profar, Jurickson",595777,2018,"10","0","0","0","0","0","0","0","0","10","0","0",,"0"
"Woodruff, Brandon",605540,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Rickard, Joey",572073,2018,"4","2","0","0","0","0","2","0","0","4","0","0",,"2"
"Koch, Matt",571863,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Goldschmidt, Paul",502671,2018,"7","4","0","0","1","0","1","0","0","7","0","0",,"1"
"Walker, Christian",572233,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Vázquez, Christian",543877,2018,"4","0","1","0","0","0","0","0","0","4","0","0",,"0"
"Taillon, Jameson",592791,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"White, Tyler",643603,2018,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Guerra, Javy",642770,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Florimón, Pedro",465753,2018,"1","2","0","0","0","0","0","0","0","1","0","0",,"0"
"Seager, Corey",608369,2018,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Smith Jr., Dwight",596105,2018,"0","0","0","0","0","0","1","0","0","0","0","0",,"1"
"Pearce, Steve",456665,2018,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Guzmán, Ronald",608597,2018,"1","0","0","0","0","0","0","1","0","1","0","0",,"1"
"Weaver, Luke",596133,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Owings, Chris",572008,2018,"11","3","1","0","1","0","1","0","0","7","4","0",,"1"
"Luplow, Jordan",656669,2018,"2","1","0","1","0","0","0","0","0","2","0","0",,"0"
"Rondon, José",602922,2018,"2","1","0","0","0","0","0","0","0","2","0","0",,"0"
"d'Arnaud, Travis",518595,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Ramos, Wilson",467092,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Palka, Daniel",594953,2018,"2","1","0","0","0","0","0","0","0","2","0","0",,"0"
"Duggar, Steven",621453,2018,"5","1","0","0","1","0","0","0","0","5","0","0",,"0"
"García, Jarlín",606424,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Bote, David",623520,2018,"3","3","1","0","0","0","0","1","0","3","0","0",,"1"
"Robles, Victor",645302,2018,"3","2","0","0","0","0","2","0","0","2","1","0",,"2"
"Meadows, Austin",640457,2018,"5","1","0","0","0","0","0","0","0","5","0","0",,"0"
"Casali, Curt",592200,2018,"0","1","0","1","0","0","0","0","0","0","0","0",,"0"
"Hill, Rich",448179,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Morales, Kendrys",434778,2018,"2","3","0","0","0","0","0","0","0","2","0","0",,"0"
"Jay, Jon",445055,2018,"4","2","1","0","1","0","0","0","0","4","0","0",,"0"
"Markakis, Nick",455976,2018,"1","1","0","0","1","0","0","0","0","1","0","0",,"0"
"Reynolds, Mark",448602,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Winker, Jesse",608385,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Dozier, Brian",572821,2018,"12","3","0","0","1","0","1","0","0","8","4","0",,"1"
"Cabrera, Miguel",408234,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Nova, Iván",467100,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Adams, Matt",571431,2018,"0","0","0","0","2","0","0","0","0","0","0","0",,"0"
"Urshela, Gio",570482,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Alfaro, Jorge",595751,2018,"3","0","0","0","0","0","1","0","0","3","0","0",,"1"
"Peralta, Freddy",642547,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Votto, Joey",458015,2018,"2","0","0","0","0","0","2","0","0","2","0","0",,"2"
"Greiner, Grayson",606988,2018,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Muñoz, Yairo",622168,2018,"5","5","1","0","2","0","0","0","0","4","1","0",,"0"
"Rendon, Anthony",543685,2018,"2","1","0","0","1","0","1","0","0","2","0","0",,"1"
"Motter, Taylor",600301,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Santana, Danny",542454,2018,"1","1","0","0","1","0","0","0","0","1","0","0",,"0"
"Foltynewicz, Mike",592314,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Voit III, Luke",572228,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Soler, Jorge",624585,2018,"3","1","0","0","0","0","0","0","0","2","1","0",,"0"
"Kiner-Falefa, Isiah",643396,2018,"7","5","0","0","0","0","0","1","0","7","0","0",,"1"
"Sisco, Chance",642082,2018,"1","0","0","0","0","0","0","0","0","0","0","1",,"0"
"Toussaint, Touki",657053,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Lowrie, Jed",476704,2018,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Gamel, Ben",592325,2018,"7","3","0","0","1","0","1","0","0","7","0","0",,"1"
"Chatwood, Tyler",543022,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Turner, Justin",457759,2018,"2","1","0","0","1","0","0","0","1","1","1","0",,"1"
"Mahle, Tyler",641816,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Rosario, Eddie",592696,2018,"8","2","0","0","0","0","3","0","0","7","1","0",,"3"
"Severino, Pedro",600474,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Heyward, Jason",518792,2018,"1","1","0","0","2","0","0","0","0","1","0","0",,"0"
"Nix, Jacob",656798,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Dickerson, Corey",572816,2018,"8","3","0","0","0","0","0","0","0","8","0","0",,"0"
"Gonzalez, Gio",461829,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Stripling, Ross",548389,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Mauer, Joe",408045,2018,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Sanchez, Adrián",506703,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Galloway, Isaac",543194,2018,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Cave, Jake",595909,2018,"2","1","0","0","1","0","0","0","0","2","0","0",,"0"
"Stanton, Giancarlo",519317,2018,"5","0","0","0","0","0","0","0","0","5","0","0",,"0"
"González, Adrián",408236,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Montero, Miguel",471083,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Davis, Jonathan",641505,2018,"3","0","0","0","0","0","0","1","0","3","0","0",,"1"
"Reyes, Franmil",614177,2018,"0","0","0","0","0","0","1","0","0","0","0","0",,"1"
"Tomlinson, Kelby",605509,2018,"0","2","0","0","0","0","0","0","0","0","0","0",,"0"
"Santana, Domingo",570267,2018,"1","1","0","0","0","0","2","1","0","1","0","0",,"3"
"Bird, Greg",595885,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Marjama, Mike",605357,2018,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Betts, Mookie",605141,2018,"30","5","1","0","0","0","1","0","0","26","4","0",,"1"
"Grandal, Yasmani",518735,2018,"2","1","0","0","1","0","1","0","0","2","0","0",,"1"
"Rojas, Miguel",500743,2018,"6","3","0","0","1","0","2","0","0","4","2","0",,"2"
"Valaika, Pat",642162,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Andujar, Miguel",609280,2018,"2","1","0","0","1","0","0","0","0","2","0","0",,"0"
"Hudson, Joe",621529,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"deGrom, Jacob",594798,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Murphy, John Ryan",571974,2018,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"McCutchen, Andrew",457705,2018,"14","8","1","0","0","0","3","0","0","13","1","0",,"3"
"Sandoval, Pablo",467055,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Myers, Wil",571976,2018,"13","1","0","0","0","0","1","0","0","12","1","0",,"1"
"Locastro, Tim",641796,2018,"4","0","0","0","0","0","0","0","0","4","0","0",,"0"
"O'Neill, Tyler",641933,2018,"2","0","0","0","1","0","0","0","0","2","0","0",,"0"
"Wisdom, Patrick",621550,2018,"2","1","0","0","0","0","0","0","0","2","0","0",,"0"
"Bourjos, Peter",488721,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Kuhl, Chad",641771,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Zimmerman, Ryan",475582,2018,"1","1","0","0","0","0","0","0","0","0","1","0",,"0"
"Shuck, JB",543776,2018,"2","2","0","0","0","0","0","0","0","2","0","0",,"0"
"Alcantara, Sandy",645261,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Dietrich, Derek",518618,2018,"2","0","0","0","2","0","0","0","0","2","0","0",,"0"
"Eovaldi, Nathan",543135,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Rua, Ryan",607387,2018,"3","0","1","0","0","0","0","0","0","3","0","0",,"0"
"Bader, Harrison",664056,2018,"15","2","1","0","0","0","4","0","0","13","2","0",,"4"
"Bellinger, Cody",641355,2018,"14","0","0","1","0","0","1","1","0","13","1","0",,"2"
"Iannetta, Chris",455104,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Freitas, David",571679,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Márquez, Germán",608566,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Villar, Jonathan",542340,2018,"35","3","2","0","1","0","3","0","0","29","6","0",,"3"
"Gallo, Joey",608336,2018,"3","4","0","0","1","0","0","0","0","3","0","0",,"0"
"Osuna, José",591741,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Harper, Bryce",547180,2018,"13","3","0","0","0","0","1","0","0","12","1","0",,"1"
"Camargo, Johan",622666,2018,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Gant, John",607231,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Bandy, Jett",542908,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Hampson, Garrett",641658,2018,"2","0","0","0","0","0","1","0","0","2","0","0",,"1"
"Harvey, Matt",518774,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Santana, Carlos",467793,2018,"2","1","0","0","0","0","0","0","0","1","0","1",,"0"
"Darvish, Yu",506433,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Sogard, Eric",519299,2018,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
"Inciarte, Ender",542255,2018,"28","10","3","1","2","0","1","1","0","19","8","1",,"2"
"Carpenter, Matt",572761,2018,"4","1","0","0","1","0","0","0","0","4","0","0",,"0"
"Holaday, Bryan",592407,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Nimmo, Brandon",607043,2018,"9","3","3","0","1","0","1","0","0","7","2","0",,"1"
"Marte, Starling",516782,2018,"33","13","1","0","1","0","3","0","0","29","4","0",,"3"
"Kemp, Tony",643393,2018,"9","3","0","0","0","0","1","1","0","9","0","0",,"2"
"Slater, Austin",596103,2018,"7","0","0","0","3","0","1","0","0","6","1","0",,"1"
"Kemp, Matt",461314,2018,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Wainwright, Adam",425794,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Torres, Ramón",593527,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"McKinney, Billy",641856,2018,"1","0","0","0","0","0","1","0","0","1","0","0",,"1"
"Szczur, Matt",519333,2018,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
"Gonzalez, Marwin",503556,2018,"2","3","0","0","0","0","0","0","0","2","0","0",,"0"
"Puig, Yasiel",624577,2018,"15","4","0","1","0","0","2","0","0","8","7","0",,"2"
"Gennett, Scooter",571697,2018,"4","1","0","1","1","0","0","0","1","4","0","0",,"1"
"Pollock, AJ",572041,2018,"13","2","0","0","0","0","1","0","0","9","4","0",,"1"
"Richards, Trevor",670950,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Arenado, Nolan",571448,2018,"2","2","0","0","0","0","0","0","0","2","0","0",,"0"
"Senzatela, Antonio",622608,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Lucchesi, Joey",664192,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Smolinski, Jake",519295,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Riddle, JT",595375,2018,"0","2","1","0","0","0","0","0","0","0","0","0",,"0"
"Cordell, Ryan",641477,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Hundley, Nick",460026,2018,"2","1","0","0","0","0","0","1","0","2","0","0",,"1"
"Escobar, Alcides",444876,2018,"8","1","0","1","0","0","0","0","1","8","0","0",,"1"
"Beckham, Tim",542921,2018,"1","2","0","0","0","0","0","0","0","1","0","0",,"0"
"Rasmus, Colby",458675,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Samardzija, Jeff",502188,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Godley, Zack",643327,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Butera, Drew",460077,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Torres, Gleyber",650402,2018,"6","2","0","0","0","0","2","1","0","5","1","0",,"3"
"Stallings, Jacob",607732,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Young Jr., Eric",458913,2018,"5","1","0","0","0","0","0","0","0","5","0","0",,"0"
"Smith, Caleb",592761,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Cordero, Franchy",614173,2018,"5","2","0","0","0","0","1","0","0","4","1","0",,"1"
"Strange-Gordon, Dee",543829,2018,"30","11","0","1","0","0","4","0","0","25","5","0",,"4"
"Joyce, Matt",459964,2018,"0","2","0","0","0","0","0","0","1","0","0","0",,"1"
"Nido, Tomás",621512,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"McCann, Brian",435263,2018,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Joseph, Corban",543377,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Barnhart, Tucker",571466,2018,"0","3","1","0","0","0","0","0","0","0","0","0",,"0"
"Rosario, Amed",642708,2018,"24","10","1","0","2","0","2","1","0","20","4","0",,"3"
"Chirinos, Robinson",455139,2018,"2","0","0","0","0","0","0","1","0","2","0","0",,"1"
"Suárez, Eugenio",553993,2018,"1","1","0","0","0","0","0","0","0","0","1","0",,"0"
"Dozier, Hunter",641531,2018,"2","3","0","0","0","0","2","0","0","2","0","0",,"2"
"Valentín, Jesmuel",621044,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Guillorme, Luis",641645,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Bautista, José",430832,2018,"4","2","1","0","0","0","1","1","0","4","0","0",,"2"
"Adams, Lane",572669,2018,"1","0","0","0","0","0","0","0","0","0","1","0",,"0"
"Newcomb, Sean",656794,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Cooper, Garrett",643265,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Drury, Brandon",592273,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Bryant, Kris",592178,2018,"2","4","0","0","0","0","0","0","0","1","1","0",,"0"
"Marte, Jefry",527043,2018,"1","1","0","0","0","0","2","0","0","1","0","0",,"2"
"Oswalt, Corey",621261,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Herrera, Odúbel",546318,2018,"5","1","0","1","0","0","3","0","0","5","0","0",,"3"
"Gomes, Yan",543228,2018,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Fernández, José Miguel",628336,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Lester, Jon",452657,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Phegley, Josh",572033,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Garcia, Aramis",605244,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Muncy, Max",571970,2018,"3","0","0","0","1","0","1","0","0","3","0","0",,"1"
"Bogaerts, Xander",593428,2018,"8","2","0","0","2","0","0","0","0","6","2","0",,"0"
"Mejía, Francisco",642336,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"den Dekker, Matthew",544925,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Goodwin, Brian",571718,2018,"4","2","0","0","0","0","1","0","0","4","0","0",,"1"
"Granderson, Curtis",434158,2018,"2","1","0","0","0","0","0","0","0","2","0","0",,"0"
"Kelly, Carson",608348,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"González, Carlos",471865,2018,"5","2","0","0","1","0","0","0","0","5","0","0",,"0"
"Kingham, Nick",592468,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Flores, Wilmer",527038,2018,"0","0","0","0","2","0","0","0","0","0","0","0",,"0"
"Trahan, Blake",664167,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Suárez, Andrew",605498,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
