"last_name, first_name","player_id","year","r_total_stolen_base","r_caught_stealing_2b","r_caught_stealing_3b","r_caught_stealing_home","r_defensive_indiff","r_interference","r_pickoff_1b","r_pickoff_2b","r_pickoff_3b","r_stolen_base_2b","r_stolen_base_3b","r_stolen_base_home","r_stolen_base_pct","r_total_pickoff"
"Grandal, Yasmani",518735,2020,"0","0","0","0","0","0","1","0","0","0","0","0",,"1"
"Mercer, Jordy",474568,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Arozarena, Randy",668227,2020,"4","0","0","0","0","0","0","0","0","4","0","0",,"0"
"Davidson, Matt",571602,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"O'Neill, Tyler",641933,2020,"3","1","0","0","0","0","0","0","0","3","0","0",,"0"
"Lowe, Nathaniel",663993,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Marte, Ketel",606466,2020,"1","0","0","0","2","0","0","0","0","1","0","0",,"0"
"Lamb, Jake",571875,2020,"0","1","0","0","0","0","1","0","0","0","0","0",,"1"
"Straw, Myles",664702,2020,"5","2","0","0","0","0","0","0","0","6","0","0",,"0"
"Carpenter, Matt",572761,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Young, Andrew",670370,2020,"0","0","0","0","0","0","1","0","0","0","0","0",,"1"
"Alvarez, Eddy",657193,2020,"2","0","0","0","0","0","0","0","0","1","0","1",,"0"
"McBroom, Ryan",643436,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Santana, Domingo",570267,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Albies, Ozzie",645277,2020,"3","1","0","0","0","0","0","0","0","3","0","0",,"0"
"Stallings, Jacob",607732,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Andrus, Elvis",462101,2020,"3","1","0","0","1","0","0","0","0","1","2","0",,"0"
"Kemp, Tony",643393,2020,"3","0","1","0","0","0","0","0","0","3","0","0",,"0"
"Kirk, Alejandro",672386,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Arenado, Nolan",571448,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Duggar, Steven",621453,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Maldonado, Martín",455117,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Gomes, Yan",543228,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Lewis, Kyle",641786,2020,"5","1","0","0","0","0","1","0","0","5","0","0",,"1"
"Valaika, Pat",642162,2020,"0","2","0","0","0","0","0","0","0","0","0","0",,"0"
"Olivares, Edward",658668,2020,"0","2","0","0","0","0","2","0","0","0","0","0",,"2"
"Hiura, Keston",669374,2020,"3","2","0","0","0","0","0","0","0","2","1","0",,"0"
"Tapia, Raimel",606132,2020,"8","2","0","0","0","0","0","0","0","6","2","0",,"0"
"Zunino, Mike",572287,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"d'Arnaud, Travis",518595,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"McCarthy, Joe",663411,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Edman, Tommy",669242,2020,"2","2","2","0","0","0","0","0","0","2","0","0",,"0"
"Stevenson, Andrew",664057,2020,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Benintendi, Andrew",643217,2020,"1","2","0","0","0","0","0","0","0","1","0","0",,"0"
"Schoop, Jonathan",570731,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Hill, Derek",656537,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Ravelo, Rangel",592660,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Velazquez, Andrew",623205,2020,"4","1","0","1","0","0","0","0","0","3","1","0",,"0"
"Slater, Austin",596103,2020,"8","1","0","0","0","0","0","0","0","8","0","0",,"0"
"Acuña Jr., Ronald",660670,2020,"8","1","0","0","0","0","3","1","0","8","0","0",,"4"
"Hilliard, Sam",656541,2020,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
"Osuna, José",591741,2020,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Mondesi, Adalberto",609275,2020,"24","5","3","0","0","0","2","1","0","18","6","0",,"3"
"Goldschmidt, Paul",502671,2020,"1","0","0","0","0","0","0","0","0","0","1","0",,"0"
"Castellanos, Nick",592206,2020,"0","2","0","0","0","0","1","0","0","0","0","0",,"1"
"Ramos, Wilson",467092,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Walton, Donovan",622268,2020,"0","1","0","0","0","0","1","0","0","0","0","0",,"1"
"Stassi, Max",545358,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Solak, Nick",669256,2020,"7","1","0","0","0","0","2","0","0","6","1","0",,"2"
"Senzel, Nick",669222,2020,"2","1","0","0","0","0","0","0","0","2","0","0",,"0"
"Evans, Phillip",595943,2020,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Robert Jr., Luis",673357,2020,"9","2","0","0","2","0","0","0","0","8","1","0",,"0"
"Moreland, Mitch",519048,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Cain, Lorenzo",456715,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Smoak, Justin",475253,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Castro, Harold",605612,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Garcia, Greg",594824,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Laureano, Ramón",657656,2020,"2","1","0","0","0","0","1","0","0","2","0","0",,"1"
"Guzmán, Ronald",608597,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Naquin, Tyler",571980,2020,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Berti, Jon",542932,2020,"9","1","1","0","0","0","1","0","0","6","1","2",,"1"
"Machado, Manny",592518,2020,"6","1","2","0","0","0","0","1","0","5","1","0",,"1"
"Markakis, Nick",455976,2020,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Urías, Ramón",602104,2020,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Peralta, David",444482,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Adrianza, Ehire",501303,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Colón, Christian",518568,2020,"1","0","0","0","0","0","0","0","0","0","1","0",,"0"
"Bell, Josh",605137,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Nimmo, Brandon",607043,2020,"1","2","0","0","2","0","0","0","0","1","0","0",,"0"
"Rizzo, Anthony",519203,2020,"3","1","0","0","0","0","1","0","0","3","0","0",,"1"
"Walsh, Jared",665120,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Hoskins, Rhys",656555,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Collins, Zack",641470,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Dubón, Mauricio",643289,2020,"2","2","1","0","1","0","0","0","0","2","0","0",,"0"
"Turner, Trea",607208,2020,"11","4","0","0","1","0","1","0","0","9","3","0",,"1"
"Santana, Carlos",467793,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Williams, Mason",592863,2020,"0","0","0","1","0","0","0","0","0","0","0","0",,"0"
"Chang, Yu",644374,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Schrock, Max",621011,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Marte, Starling",516782,2020,"10","1","1","0","5","0","0","0","0","9","1","0",,"0"
"Realmuto, J.T.",592663,2020,"4","1","0","0","0","0","0","0","0","4","0","0",,"0"
"Madrigal, Nick",663611,2020,"2","1","0","0","0","0","0","0","0","2","0","0",,"0"
"Mullins II, Cedric",656775,2020,"7","2","0","0","2","0","0","0","0","6","1","0",,"0"
"Strange-Gordon, Dee",543829,2020,"3","1","1","0","0","0","0","0","0","2","1","0",,"0"
"Farmer, Kyle",571657,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Bemboom, Anthony",621532,2020,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Heineman, Scott",595981,2020,"3","0","0","0","0","0","0","0","0","2","1","0",,"0"
"Arroyo, Christian",624414,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Sanó, Miguel",593934,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Nido, Tomás",621512,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Nottingham, Jacob",641924,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Yastrzemski, Mike",573262,2020,"2","1","0","0","0","0","0","0","0","2","0","0",,"0"
"Freeman, Freddie",518692,2020,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Solano, Donovan",456781,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Andujar, Miguel",609280,2020,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Trevino, Jose",624431,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Heim, Jonah",641680,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Ona, Jorge",671250,2020,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Martin, Jason",641829,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Tromp, Chadwick",644433,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Luplow, Jordan",656669,2020,"0","1","0","0","0","0","1","0","0","0","0","0",,"1"
"Trout, Mike",545361,2020,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"García, Luis",671277,2020,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Wendle, Joey",621563,2020,"8","2","0","0","0","0","0","0","0","5","3","0",,"0"
"Marmolejos, José",592530,2020,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Odom, Joseph",641929,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Gamel, Ben",592325,2020,"0","2","0","0","0","0","2","0","0","0","0","0",,"2"
"Harrison, Monte",656509,2020,"6","0","0","0","0","0","1","0","0","4","2","0",,"1"
"Sánchez, Ali",645305,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Jiménez, Eloy",650391,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Polanco, Jorge",593871,2020,"4","2","0","0","0","0","0","0","0","4","0","0",,"0"
"Machín, Vimael",605353,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Brantley Jr., Michael",488726,2020,"2","0","0","0","0","0","0","0","0","1","1","0",,"0"
"Davis, Jonathan",641505,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Taylor, Michael A.",572191,2020,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Stanton, Giancarlo",519317,2020,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Cronenworth, Jake",630105,2020,"3","1","0","0","0","0","0","0","0","2","1","0",,"0"
"O'Hearn, Ryan",656811,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Piscotty, Stephen",572039,2020,"4","0","0","0","0","0","0","0","0","4","0","0",,"0"
"Phillips, Brett",621433,2020,"6","1","0","0","0","0","0","0","0","5","1","0",,"0"
"Santander, Anthony",623993,2020,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Puello, César",527049,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Barnhart, Tucker",571466,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Abreu, José",547989,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Jones, Taylor",622100,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Demeritte, Travis",641513,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Huff, Sam",669087,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Anderson, Brian",605119,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Maybin, Cameron",457727,2020,"3","0","0","0","1","0","0","0","0","2","1","0",,"0"
"Jansen, Danny",643376,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Cron, C.J.",543068,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Caratini, Victor",605170,2020,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Bader, Harrison",664056,2020,"3","1","0","0","0","0","0","0","0","3","0","0",,"0"
"Davis, Chris",448801,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Holaday, Bryan",592407,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Mazara, Nomar",608577,2020,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Verdugo, Alex",657077,2020,"4","0","0","0","0","0","0","0","0","3","1","0",,"0"
"Taylor, Tyrone",621438,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Fraley, Jake",641584,2020,"2","1","0","0","0","0","0","0","0","2","0","0",,"0"
"Hernandez, Yadiel",628450,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Báez, Javier",595879,2020,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
"Basabe, Luis Alexander",642772,2020,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Rojas, Josh",668942,2020,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Haase, Eric",606992,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Hernández, César",514917,2020,"0","0","0","0","0","0","2","0","0","0","0","0",,"2"
"Duvall, Adam",594807,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Turner, Justin",457759,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"La Stella, Tommy",600303,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Alcántara, Sergio",642727,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Alfaro, Jorge",595751,2020,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Yelich, Christian",592885,2020,"4","2","0","0","0","0","0","0","0","4","0","0",,"0"
"McCann, James",543510,2020,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Lavarnway, Ryan",543432,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Pham, Tommy",502054,2020,"6","0","0","0","0","0","0","0","0","5","1","0",,"0"
"Barrero, José",676480,2020,"1","0","1","0","1","0","0","0","0","0","1","0",,"0"
"Mathisen, Wyatt",621500,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Kiermaier, Kevin",595281,2020,"8","1","0","0","0","0","1","0","0","7","1","0",,"1"
"Johnson, Daniel",669288,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Lux, Gavin",666158,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Grisham, Trent",663757,2020,"10","1","0","0","1","0","0","0","0","7","3","0",,"0"
"Belt, Brandon",474832,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Hernández, Teoscar",606192,2020,"6","1","0","0","0","0","1","1","0","3","3","0",,"2"
"Conforto, Michael",624424,2020,"3","3","0","0","0","0","0","0","0","2","1","0",,"0"
"Heyward, Jason",518792,2020,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Seager, Kyle",572122,2020,"5","0","0","0","0","0","0","0","0","5","0","0",,"0"
"Bonifacio, Jorge",593528,2020,"0","0","0","0","2","0","0","0","0","0","0","0",,"0"
"Harper, Bryce",547180,2020,"8","2","0","0","0","0","0","0","0","6","2","0",,"0"
"León, Sandy",506702,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Pinder, Chad",640461,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Apostel, Sherten",665947,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Engel, Adam",641553,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Judge, Aaron",592450,2020,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Holt, Brock",571788,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Springer III, George",543807,2020,"1","2","0","0","0","0","0","0","0","0","1","0",,"0"
"Mendick, Danny",664901,2020,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Molina, Yadier",425877,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Moore, Dylan",664238,2020,"12","5","0","0","0","0","2","0","0","11","1","0",,"2"
"Hedges, Austin",595978,2020,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Casali, Curt",592200,2020,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Rooker Jr., Brent",667670,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"France, Ty",664034,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Lopez, Nicky",670032,2020,"0","5","0","0","0","0","0","0","0","0","0","0",,"0"
"Moran, Colin",592567,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Merrifield, Whit",593160,2020,"12","3","0","0","0","0","1","0","0","8","4","0",,"1"
"Renfroe, Hunter",592669,2020,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Almonte, Abraham",501659,2020,"1","1","0","0","0","0","0","0","0","0","1","0",,"0"
"Avila, Alex",488671,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Lindor, Francisco",596019,2020,"6","2","0","0","0","0","1","0","0","6","0","0",,"1"
"Shaw, Travis",543768,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Joyce, Matt",459964,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Bogaerts, Xander",593428,2020,"8","0","0","0","0","0","0","0","0","5","3","0",,"0"
"Kiner-Falefa, Isiah",643396,2020,"8","4","1","0","0","0","1","0","0","8","0","0",,"1"
"Knizner, Andrew",668800,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Mayfield, Jack",608686,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Barnes, Austin",605131,2020,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
"Goodrum, Niko",592348,2020,"7","1","0","0","0","0","0","0","0","6","1","0",,"0"
"Kieboom, Carter",666198,2020,"0","0","0","1","0","0","0","0","0","0","0","0",,"0"
"Dyson, Jarrod",502481,2020,"6","0","0","0","0","0","0","1","0","5","1","0",,"1"
"Owings, Chris",572008,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Romine, Austin",519222,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Bryant, Kris",592178,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Schwarber, Kyle",656941,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Walker, Neil",435522,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"White, Evan",657108,2020,"1","2","0","0","1","0","1","0","0","1","0","0",,"1"
"DeShields, Delino",592261,2020,"3","1","1","0","0","0","1","0","0","3","0","0",,"1"
"Lin, Tzu-Wei",624407,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Oliva, Jared",666931,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Garcia, Leury",544725,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Correa, Carlos",621043,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Crawford, J.P.",641487,2020,"6","3","0","0","0","0","0","0","0","6","0","0",,"0"
"Santana, Danny",542454,2020,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Dozier, Hunter",641531,2020,"4","0","0","0","0","0","0","0","0","4","0","0",,"0"
"Dietrich, Derek",518618,2020,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Sánchez, Jesús",660821,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Morrison, Logan",489149,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Kendrick III, Howie",435062,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Simmons, Andrelton",592743,2020,"2","0","0","0","0","0","0","0","0","1","1","0",,"0"
"Thames, Eric",519346,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Haseley, Adam",656514,2020,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Castro, Jason",488771,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Freeman, Mike",502273,2020,"0","0","0","0","0","0","0","1","0","0","0","0",,"1"
"Swanson, Dansby",621020,2020,"5","0","0","0","0","0","1","0","0","4","1","0",,"1"
"Frazier, Todd",453943,2020,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Gurriel Jr., Lourdes",666971,2020,"3","1","0","0","0","0","0","0","0","2","1","0",,"0"
"Mountcastle, Ryan",663624,2020,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Chavis, Michael",656308,2020,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
"Candelario, Jeimer",600869,2020,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Ruf, Darin",573131,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Wolters, Tony",547172,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Castro, Willi",650489,2020,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Dalbec, Bobby",666915,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Hayes, Ke'Bryan",663647,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Plawecki, Kevin",608700,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Crawford, Brandon",543063,2020,"1","2","0","0","1","0","1","0","0","1","0","0",,"1"
"Delmonico, Nicky",547170,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"McMahon, Ryan",641857,2020,"0","0","0","1","0","0","0","0","0","0","0","0",,"0"
"Sisco, Chance",642082,2020,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Aquino, Aristides",606157,2020,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Bart, Joey",663698,2020,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
