"last_name, first_name","player_id","year","r_total_stolen_base","r_caught_stealing_2b","r_caught_stealing_3b","r_caught_stealing_home","r_defensive_indiff","r_interference","r_pickoff_1b","r_pickoff_2b","r_pickoff_3b","r_stolen_base_2b","r_stolen_base_3b","r_stolen_base_home","r_stolen_base_pct","r_total_pickoff"
"Nola, Austin",543592,2023,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Realmuto, J.T.",592663,2023,"16","4","1","0","4","0","1","0","0","12","4","0",,"1"
"Machado, Manny",592518,2023,"3","2","0","0","1","0","1","0","0","3","0","0",,"1"
"Stallings, Jacob",607732,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Trevino, Jose",624431,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Peguero, Liover",678894,2023,"6","2","0","0","0","0","0","0","0","6","0","0",,"0"
"Gonzalez, Romy",663853,2023,"7","0","0","0","0","0","0","0","0","5","2","0",,"0"
"Hensley, David",682073,2023,"1","0","0","0","1","0","0","0","0","0","1","0",,"0"
"León, Sandy",506702,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Heineman, Tyler",623168,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"García, Avisaíl",541645,2023,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Smith, Will",669257,2023,"3","0","0","0","2","0","1","0","0","3","0","0",,"1"
"Vientos, Mark",668901,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"France, Ty",664034,2023,"1","0","0","0","1","0","1","0","0","0","1","0",,"1"
"Barnhart, Tucker",571466,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Rosario, Eguy",666703,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Wade, Tyler",642180,2023,"4","0","0","0","1","0","0","0","0","3","1","0",,"0"
"Frazier, Clint",640449,2023,"4","2","0","0","0","0","1","0","0","4","0","0",,"1"
"Trout, Mike",545361,2023,"2","0","0","0","0","0","0","0","0","1","1","0",,"0"
"Yelich, Christian",592885,2023,"28","3","0","0","1","0","2","0","0","24","4","0",,"2"
"Donaldson, Josh",518626,2023,"0","0","0","0","1","0","1","0","0","0","0","0",,"1"
"Gomes, Yan",543228,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Lowe, Josh",666139,2023,"32","3","0","0","1","0","1","0","0","28","4","0",,"1"
"Hicks, Aaron",543305,2023,"6","0","0","0","0","0","0","0","0","6","0","0",,"0"
"Toro, Abraham",647351,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Judge, Aaron",592450,2023,"3","0","1","0","1","0","0","0","0","3","0","0",,"0"
"Smith, Pavin",656976,2023,"1","1","0","0","2","0","0","0","0","1","0","0",,"0"
"Bemboom, Anthony",621532,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Santana, Carlos",467793,2023,"6","0","0","0","0","0","0","0","0","4","2","0",,"0"
"Meadows, Parker",678009,2023,"8","1","0","0","0","0","2","0","0","7","1","0",,"2"
"Urías, Ramón",602104,2023,"3","1","0","0","0","0","0","1","0","1","2","0",,"1"
"Stowers, Kyle",669065,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Bouchard, Sean",656248,2023,"0","1","0","0","1","0","0","0","0","0","0","0",,"0"
"McKenna, Ryan",663630,2023,"5","0","0","0","0","0","0","0","0","4","1","0",,"0"
"Isbel, Kyle",664728,2023,"7","0","1","0","1","0","0","0","0","5","2","0",,"0"
"Fitzgerald, Tyler",666149,2023,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Suzuki, Seiya",673548,2023,"6","6","1","0","0","0","0","0","0","5","1","0",,"0"
"Higashioka, Kyle",543309,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Nimmo, Brandon",607043,2023,"3","3","0","0","0","0","0","0","0","3","0","0",,"0"
"Castellanos, Nick",592206,2023,"11","2","0","0","1","0","0","0","0","11","0","0",,"0"
"Hopkins, TJ",686759,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Colás, Oscar",693049,2023,"4","3","0","0","0","0","0","0","0","4","0","0",,"0"
"Báez, Javier",595879,2023,"12","0","0","0","0","0","0","0","0","11","1","0",,"0"
"Perkins, Blake",663368,2023,"5","2","0","0","0","0","2","0","0","5","0","0",,"2"
"Thompson, Trayce",572204,2023,"2","0","0","0","1","0","1","0","0","1","1","0",,"1"
"Olson, Matt",621566,2023,"1","0","0","0","4","0","0","0","0","1","0","0",,"0"
"Narváez, Omar",553882,2023,"0","0","0","0","0","0","0","1","0","0","0","0",,"1"
"Anderson, Tim",641313,2023,"13","2","0","0","0","0","2","0","0","10","2","1",,"2"
"Edwards, Xavier",669364,2023,"5","0","0","0","0","0","0","0","0","5","0","0",,"0"
"Wallach, Chad",595453,2023,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Wallner, Matt",670242,2023,"2","1","0","0","0","0","1","0","0","2","0","0",,"1"
"Blanco, Dairon",680118,2023,"24","5","0","0","0","0","1","0","0","16","8","0",,"1"
"Walsh, Jared",665120,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Toglia, Michael",669911,2023,"1","1","0","0","0","0","0","0","0","0","1","0",,"0"
"Bae, Ji Hwan",678225,2023,"24","6","3","0","0","0","2","0","0","20","4","0",,"2"
"Walker, Jordan",691023,2023,"7","3","1","0","0","0","1","1","0","6","1","0",,"2"
"Pillar, Kevin",607680,2023,"4","1","0","0","0","0","1","0","0","4","0","0",,"1"
"McCarthy, Jake",664983,2023,"26","2","1","1","3","0","3","1","0","24","2","0",,"4"
"Dixon, Brandon",641525,2023,"1","0","0","0","0","0","1","0","0","1","0","0",,"1"
"Arenado, Nolan",571448,2023,"3","3","0","0","0","0","1","0","0","3","0","0",,"1"
"Melendez Jr., MJ",669004,2023,"6","3","1","0","0","0","1","0","1","6","0","0",,"2"
"Pereira, Everson",677592,2023,"4","0","0","0","0","0","0","0","0","4","0","0",,"0"
"Cruz Jr., Nelson",443558,2023,"1","0","0","0","0","0","1","0","0","1","0","0",,"1"
"Ramírez, Harold",623912,2023,"5","3","0","0","0","0","2","0","0","3","2","0",,"2"
"Williams, Alika",675961,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Kjerstad, Heston",677008,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Goodman, Hunter",696100,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Johnson, Bryce",669369,2023,"3","0","0","0","0","0","0","0","0","2","1","0",,"0"
"Ruf, Darin",573131,2023,"0","0","0","0","0","0","1","0","0","0","0","0",,"1"
"Tatis Jr., Fernando",665487,2023,"29","2","2","0","1","0","2","1","1","21","7","1",,"4"
"McCormick, Chas",676801,2023,"19","6","0","0","0","0","2","0","0","19","0","0",,"2"
"Bailey, Patrick",672275,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Stewart, DJ",621466,2023,"1","1","0","0","2","0","1","1","0","1","0","0",,"2"
"Jones, Nolan",666134,2023,"20","4","0","0","1","0","2","0","0","18","2","0",,"2"
"Rafaela, Ceddanne",678882,2023,"3","1","0","0","0","0","0","0","0","3","0","0",,"0"
"Valdez, Enmanuel",665839,2023,"5","1","0","0","0","0","0","0","0","4","1","0",,"0"
"Burleson, Alec",676475,2023,"3","1","0","0","0","0","0","0","0","2","1","0",,"0"
"Aguilar, Jesús",542583,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Bogaerts, Xander",593428,2023,"19","2","0","0","4","0","2","0","0","12","6","1",,"2"
"Donovan, Brendan",680977,2023,"5","0","1","0","2","0","0","0","0","2","2","1",,"0"
"Larnach, Trevor",663616,2023,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Haniger, Mitch",571745,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Stevenson, Cal",670276,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Peralta, David",444482,2023,"4","1","0","0","0","0","0","0","0","4","0","0",,"0"
"Ibáñez, Andy",628451,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Maton, Nick",665155,2023,"1","2","0","0","0","0","0","0","0","1","0","0",,"0"
"Moustakas, Mike",519058,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Arozarena, Randy",668227,2023,"22","9","1","0","0","0","3","0","0","19","3","0",,"3"
"Florial, Estevan",664314,2023,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
"Betts, Mookie",605141,2023,"14","1","1","1","3","0","0","0","0","14","0","0",,"0"
"Edman, Tommy",669242,2023,"27","4","0","0","1","0","1","0","0","23","4","0",,"1"
"Jeffers, Ryan",680777,2023,"3","2","0","0","0","0","0","0","0","3","0","0",,"0"
"Pérez, Roberto",547379,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Chavis, Michael",656308,2023,"1","0","0","0","1","0","0","0","1","1","0","0",,"1"
"Biggio, Cavan",624415,2023,"5","2","0","0","0","0","0","0","0","5","0","0",,"0"
"Fairchild, Stuart",656413,2023,"10","3","0","0","0","0","2","0","0","6","4","0",,"2"
"Ramos, Heliot",671218,2023,"0","0","0","0","1","0","1","0","0","0","0","0",,"1"
"Mancini III, Trey",641820,2023,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Stephenson, Tyler",663886,2023,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Henderson, Gunnar",683002,2023,"10","2","0","1","0","0","3","0","0","10","0","0",,"3"
"Crow-Armstrong, Pete",691718,2023,"2","0","1","1","0","0","0","0","0","2","0","0",,"0"
"Grandal, Yasmani",518735,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Lowe, Brandon",664040,2023,"7","0","0","0","0","0","0","0","0","7","0","0",,"0"
"Alu, Jake",666906,2023,"5","1","0","0","0","0","0","0","0","5","0","0",,"0"
"Julien, Edouard",666397,2023,"3","0","0","0","2","0","2","0","0","3","0","0",,"2"
"Yoshida, Masataka",807799,2023,"8","0","0","0","0","0","2","0","0","8","0","0",,"2"
"Montes, Coco",663796,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Freeman, Freddie",518692,2023,"23","1","0","0","0","0","1","0","0","23","0","0",,"1"
"Luplow, Jordan",656669,2023,"2","0","0","0","1","0","0","0","1","2","0","0",,"1"
"Verdugo, Alex",657077,2023,"5","2","0","1","0","0","0","0","0","5","0","0",,"0"
"Straw, Myles",664702,2023,"20","5","1","0","3","0","2","0","0","17","3","0",,"2"
"Perez, Salvador",521692,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Campusano, Luis",669134,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Margot, Manuel",622534,2023,"9","2","1","0","0","0","0","1","0","8","1","0",,"1"
"Vargas, Ildemaro",545121,2023,"1","1","0","0","1","0","0","0","0","1","0","0",,"0"
"Peterson, Jace",607054,2023,"15","2","0","0","2","0","2","0","0","15","0","0",,"2"
"Allen, Nick",669397,2023,"5","1","0","0","0","0","0","0","0","5","0","0",,"0"
"Lopez, Irving",676761,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Herrera, Jose",645444,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Caballero, José",676609,2023,"26","3","0","0","1","0","4","0","0","20","6","0",,"4"
"Nido, Tomás",621512,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Franco, Wander",677551,2023,"30","9","1","0","0","0","4","2","0","25","5","0",,"6"
"d'Arnaud, Travis",518595,2023,"0","0","0","0","0","0","1","0","0","0","0","0",,"1"
"Reyes, Franmil",614177,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Correa, Carlos",621043,2023,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Tucker, Cole",657061,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Thomas, Cody",642137,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Julks, Corey",667452,2023,"15","3","0","0","0","0","1","0","0","15","0","0",,"1"
"Smith, Josh",669701,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Alvarez, Francisco",682626,2023,"2","0","0","0","0","0","1","0","0","2","0","0",,"1"
"Crawford, Brandon",543063,2023,"3","0","0","0","1","0","0","0","0","3","0","0",,"0"
"Buxton, Byron",621439,2023,"9","0","0","0","0","0","0","0","0","9","0","0",,"0"
"Hummel, Cooper",669450,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Marte, Noelvi",682622,2023,"6","1","0","1","0","0","1","0","0","4","1","1",,"1"
"Senzel, Nick",669222,2023,"6","2","0","0","2","0","0","0","0","3","3","0",,"0"
"Albies, Ozzie",645277,2023,"13","1","0","0","0","0","0","0","0","13","0","0",,"0"
"Murphy, Tom",608596,2023,"0","0","0","0","0","0","0","1","0","0","0","0",,"1"
"Adell, Jo",666176,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Rodgers, Brendan",663898,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Cronenworth, Jake",630105,2023,"6","1","0","0","2","0","0","0","0","5","1","0",,"0"
"McMahon, Ryan",641857,2023,"5","4","1","0","1","0","1","0","0","4","1","0",,"1"
"Cowser, Colton",681297,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Santander, Anthony",623993,2023,"5","1","0","0","0","0","0","0","0","5","0","0",,"0"
"Tellez, Rowdy",642133,2023,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Rengifo, Luis",650859,2023,"6","4","0","0","0","0","0","0","0","6","0","0",,"0"
"Almonte, Abraham",501659,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Zavala, Seby",664874,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Hoerner, Nico",663538,2023,"43","7","0","0","1","0","1","0","0","34","9","0",,"1"
"Jones, Jahmai",663330,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Gallo, Joey",608336,2023,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Rojas, Johan",679032,2023,"14","1","0","0","0","0","2","0","0","13","1","0",,"2"
"Schmitt, Casey",669477,2023,"2","1","0","0","1","0","0","0","0","2","0","0",,"0"
"Yepez, Juan",660766,2023,"0","1","0","0","0","0","1","0","0","0","0","0",,"1"
"Ortega, Rafael",542364,2023,"6","1","0","0","0","0","0","0","0","5","1","0",,"0"
"Call, Alex",669743,2023,"9","7","0","1","1","0","2","1","0","9","0","0",,"3"
"Beaty, Matt",607461,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Paredes, Isaac",670623,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Chisholm Jr., Jazz",665862,2023,"22","3","0","0","0","0","0","0","0","17","5","0",,"0"
"Bradley Jr., Jackie",598265,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Rortvedt, Ben",666163,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Knizner, Andrew",668800,2023,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Harper, Bryce",547180,2023,"11","2","1","0","0","0","1","0","0","6","5","0",,"1"
"Dozier, Hunter",641531,2023,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Paris, Kyren",677347,2023,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
"Waters, Drew",671221,2023,"16","4","1","0","1","0","2","1","0","14","2","0",,"3"
"Marisnick, Jake",545350,2023,"2","3","0","0","0","0","1","0","0","1","1","0",,"1"
"Vázquez, Christian",543877,2023,"1","0","0","0","1","0","0","0","0","1","0","0",,"0"
"O'Hoppe, Logan",681351,2023,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Ellis, Drew",656403,2023,"0","1","0","0","0","0","1","0","0","0","0","0",,"1"
"Polanco, Jorge",593871,2023,"4","0","0","0","0","0","0","0","0","2","2","0",,"0"
"Conforto, Michael",624424,2023,"4","0","0","0","0","0","0","0","0","4","0","0",,"0"
"Refsnyder, Rob",608701,2023,"7","2","0","0","0","0","1","0","0","7","0","0",,"1"
"Miller, Owen",680911,2023,"13","2","0","0","1","0","0","0","0","13","0","0",,"0"
"Renfroe, Hunter",592669,2023,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Schwarber, Kyle",656941,2023,"0","1","1","0","0","0","0","0","0","0","0","0",,"0"
"Chang, Yu",644374,2023,"4","0","0","0","0","0","0","0","0","4","0","0",,"0"
"Rivas III, Alfonso",663845,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Aranda, Jonathan",666018,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Pham, Tommy",502054,2023,"22","2","1","0","0","0","0","0","0","17","5","0",,"0"
"Motter, Taylor",600301,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Lester, Josh",623507,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"McCann, James",543510,2023,"3","1","0","0","0","0","0","0","0","2","1","0",,"0"
"Butler, Lawrence",671732,2023,"0","0","0","0","0","0","1","0","0","0","0","0",,"1"
"Monasterio, Andruw",655316,2023,"7","2","0","0","1","0","1","1","0","5","2","0",,"2"
"Díaz, Elias",553869,2023,"1","0","0","0","2","0","0","0","0","1","0","0",,"0"
"Guillorme, Luis",641645,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Carter, Evan",694497,2023,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
"Hernández, Yonny",660634,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"McCutchen, Andrew",457705,2023,"11","2","0","1","1","0","2","0","0","10","1","0",,"2"
"McGuire, Reese",624512,2023,"2","1","0","0","0","0","0","0","0","2","0","0",,"0"
"Hilliard, Sam",656541,2023,"4","0","0","0","0","0","0","0","0","4","0","0",,"0"
"Bethancourt, Christian",542194,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Fortes, Nick",663743,2023,"4","2","0","0","0","0","0","0","0","4","0","0",,"0"
"Mercado, Óscar",640458,2023,"2","1","0","0","0","0","0","0","0","1","0","1",,"0"
"Smith-Njigba, Canaan",675986,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Segura, Jean",516416,2023,"6","2","0","0","1","0","0","0","0","5","1","0",,"0"
"Velázquez, Nelson",676369,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"White, Eli",642201,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Taylor, Chris",621035,2023,"16","3","0","0","0","0","1","0","0","13","3","0",,"1"
"Gonzalez, Oscar",660757,2023,"0","0","0","0","0","0","0","1","0","0","0","0",,"1"
"Guerrero Jr., Vladimir",665489,2023,"5","3","0","0","2","0","3","0","0","4","1","0",,"3"
"Hernández, Enrique",571771,2023,"4","1","0","0","0","0","1","0","0","4","0","0",,"1"
"Arraez, Luis",650333,2023,"3","2","0","0","2","0","0","0","0","2","1","0",,"0"
"Altuve, Jose",514888,2023,"14","1","1","0","0","0","1","0","0","13","1","0",,"1"
"Fry, David",681807,2023,"2","0","0","0","1","0","0","0","0","2","0","0",,"0"
"Solano, Donovan",456781,2023,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Morel, Christopher",666624,2023,"6","1","0","1","0","0","0","0","0","6","0","0",,"0"
"Winn, Masyn",691026,2023,"2","1","0","0","0","0","1","0","0","2","0","0",,"1"
"Mauricio, Ronny",677595,2023,"7","0","0","0","0","0","0","0","0","5","2","0",,"0"
"Bauers, Jake",641343,2023,"3","2","0","0","0","0","1","0","0","3","0","0",,"1"
"Perdomo, Geraldo",672695,2023,"16","3","1","0","2","0","2","0","0","11","5","0",,"2"
"Haggerty, Sam",664059,2023,"10","1","0","0","1","0","1","0","0","8","2","0",,"1"
"O'Keefe, Brian",657247,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Langeliers, Shea",669127,2023,"3","2","0","0","0","0","0","0","0","3","0","0",,"0"
"Young, Jacob",696285,2023,"13","0","0","0","2","0","0","1","0","12","1","0",,"1"
"Bride, Jonah",681146,2023,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Gurriel Jr., Yuli",493329,2023,"4","0","0","0","0","0","0","0","0","4","0","0",,"0"
"Mathias, Mark",664029,2023,"3","0","0","0","1","0","0","0","0","3","0","0",,"0"
"Palacios, Richie",680700,2023,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Kohlwey, Taylor",670128,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Crawford, J.P.",641487,2023,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Pasquantino, Vinnie",686469,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Moreno, Gabriel",672515,2023,"6","1","0","1","0","0","0","0","0","5","1","0",,"0"
"Taylor, Samad",669392,2023,"8","0","0","0","0","0","0","0","0","7","1","0",,"0"
"Barrero, José",676480,2023,"3","2","0","0","0","0","1","0","0","3","0","0",,"1"
"Profar, Jurickson",595777,2023,"1","0","0","0","1","0","0","0","0","1","0","0",,"0"
"Loftin, Nick",679845,2023,"2","0","0","0","0","0","0","0","0","1","1","0",,"0"
"Palacios, Joshua",641943,2023,"5","0","0","0","0","0","1","0","0","3","2","0",,"1"
"Ahmed, Nick",605113,2023,"5","1","0","0","3","0","0","0","0","3","2","0",,"0"
"Chapman, Matt",656305,2023,"4","1","0","1","2","0","0","0","0","3","1","0",,"0"
"Westburg, Jordan",676059,2023,"4","1","0","0","0","0","1","0","0","4","0","0",,"1"
"Grossman, Robbie",543257,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Sosa, Edmundo",624641,2023,"4","2","0","0","0","0","1","0","0","3","1","0",,"1"
"Escobar, Eduardo",500871,2023,"2","1","0","0","0","0","0","0","0","2","0","0",,"0"
"Arcia, Orlando",606115,2023,"1","0","0","0","0","0","0","0","0","0","1","0",,"0"
"McNeil, Jeff",643446,2023,"10","0","0","0","0","0","0","0","0","9","1","0",,"0"
"Díaz, Yandy",650490,2023,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Miranda, Jose",669304,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Slater, Austin",596103,2023,"2","2","0","0","0","0","0","0","0","0","2","0",,"0"
"Stott, Bryson",681082,2023,"31","3","0","0","2","0","0","0","0","30","1","0",,"0"
"Rios, Edwin",621458,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Lewis, Kyle",641786,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Garrett, Stone",656448,2023,"3","1","0","0","0","0","0","0","0","3","0","0",,"0"
"Hampson, Garrett",641658,2023,"5","0","0","0","1","0","2","0","0","4","1","0",,"2"
"Pache, Cristian",665506,2023,"2","3","0","0","0","0","1","0","0","2","0","0",,"1"
"Belt, Brandon",474832,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Martinez, J.D.",502110,2023,"1","0","0","0","1","0","0","0","0","1","0","0",,"0"
"Carlson, Dylan",666185,2023,"3","0","0","0","1","0","0","0","0","1","2","0",,"0"
"Lipcius, Andre",686531,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Martínez, J.P.",679881,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Rizzo, Anthony",519203,2023,"0","2","1","0","0","0","0","1","0","0","0","0",,"1"
"Wisely, Brett",689172,2023,"2","1","0","0","0","0","0","0","0","2","0","0",,"0"
"Smith, Dominic",642086,2023,"1","1","0","0","0","0","1","0","0","0","1","0",,"1"
"Happ, Ian",664023,2023,"14","2","0","1","0","0","1","0","0","13","1","0",,"1"
"Sánchez, Jesús",660821,2023,"3","1","0","0","0","0","1","0","1","3","0","0",,"2"
"Benintendi, Andrew",643217,2023,"13","2","0","0","2","0","1","0","0","11","2","0",,"1"
"Marsh, Brandon",669016,2023,"10","2","0","0","1","0","1","0","0","10","0","0",,"1"
"Acuña Jr., Ronald",660670,2023,"73","12","2","0","2","0","6","1","0","59","14","0",,"7"
"Fletcher, David",664058,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"O'Neill, Tyler",641933,2023,"5","0","0","0","0","0","0","0","0","4","1","0",,"0"
"Gorman, Nolan",669357,2023,"7","2","0","0","1","0","1","0","0","4","3","0",,"1"
"Tapia, Raimel",606132,2023,"10","2","0","0","0","0","0","0","0","9","1","0",,"0"
"Kiermaier, Kevin",595281,2023,"14","1","0","0","0","0","0","0","0","11","3","0",,"0"
"Alfaro, Jorge",595751,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Suárez, Eugenio",553993,2023,"2","0","1","0","0","0","1","0","0","2","0","0",,"1"
"Castro, Harold",605612,2023,"1","0","0","0","0","0","1","0","0","1","0","0",,"1"
"Rodríguez, Julio",677594,2023,"37","9","1","0","0","0","2","0","0","31","5","1",,"2"
"Trammell, Taylor",666211,2023,"0","1","0","0","1","0","0","0","0","0","0","0",,"0"
"Wisdom, Patrick",621550,2023,"4","2","0","0","0","0","0","0","0","4","0","0",,"0"
"McKinstry, Zach",656716,2023,"16","6","0","0","1","0","1","0","0","15","1","0",,"1"
"Gelof, Zack",680869,2023,"14","1","1","0","0","0","0","1","0","11","3","0",,"1"
"Dickerson, Corey",572816,2023,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Remillard, Zach",621545,2023,"4","3","0","0","1","0","1","0","0","3","1","0",,"1"
"Ortiz, Joey",687401,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Marte, Starling",516782,2023,"24","4","0","0","0","0","1","0","0","23","1","0",,"1"
"Carpenter, Matt",572761,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Wade Jr., LaMonte",664774,2023,"2","0","0","0","1","0","0","0","0","2","0","0",,"0"
"Joe, Connor",656582,2023,"3","4","1","0","0","0","0","0","0","2","1","0",,"0"
"Burger, Jake",669394,2023,"1","1","0","0","0","0","1","0","0","1","0","0",,"1"
"Fermín, José",665877,2023,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Marlowe, Cade",687799,2023,"4","2","0","0","1","0","0","0","0","4","0","0",,"0"
"Swanson, Dansby",621020,2023,"9","1","0","0","3","0","1","0","0","8","1","0",,"1"
"Jung, Josh",673962,2023,"1","3","0","0","2","0","1","0","0","1","0","0",,"1"
"Meyers, Jake",676694,2023,"5","2","0","0","2","0","1","0","0","5","0","0",,"1"
"Yastrzemski, Mike",573262,2023,"2","2","0","0","0","0","1","0","0","2","0","0",,"1"
"Vogelbach, Daniel",596129,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Zunino, Mike",572287,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Davis, Henry",680779,2023,"3","4","1","0","1","0","3","0","0","2","1","0",,"3"
"Ford, Mike",645801,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Taylor, Michael A.",572191,2023,"13","1","0","0","0","0","0","0","0","10","3","0",,"0"
"Torkelson, Spencer",679529,2023,"3","0","0","0","1","0","0","0","0","3","0","0",,"0"
"Madris, Bligh",676632,2023,"0","0","0","0","0","0","1","0","0","0","0","0",,"1"
"Muncy, Max",571970,2023,"1","1","0","1","0","0","0","0","0","1","0","0",,"0"
"Locastro, Tim",641796,2023,"6","0","0","0","0","0","0","0","0","6","0","0",,"0"
"Hamilton, David",666152,2023,"2","1","0","0","0","0","0","0","0","2","0","0",,"0"
"Capel, Conner",668843,2023,"5","2","1","0","0","0","0","0","0","4","1","0",,"0"
