"last_name, first_name","player_id","year","r_total_stolen_base","r_caught_stealing_2b","r_caught_stealing_3b","r_caught_stealing_home","r_defensive_indiff","r_interference","r_pickoff_1b","r_pickoff_2b","r_pickoff_3b","r_stolen_base_2b","r_stolen_base_3b","r_stolen_base_home","r_stolen_base_pct","r_total_pickoff"
"Alexander, Blaze",677942,2024,"3","1","0","0","1","0","0","0","0","3","0","0",,"0"
"Stewart, DJ",621466,2024,"1","0","0","0","0","0","1","0","0","1","0","0",,"1"
"Soto, Livan",670869,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Larnach, Trevor",663616,2024,"4","1","0","0","1","0","0","0","0","4","0","0",,"0"
"Ward, Taylor",621493,2024,"6","4","0","0","0","0","3","0","0","6","0","0",,"3"
"Blanco, Dairon",680118,2024,"31","3","4","0","0","0","0","0","0","21","10","0",,"0"
"Gonzalez, Romy",663853,2024,"11","1","1","1","2","0","0","1","0","7","4","0",,"1"
"Walton, Donovan",622268,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Castro, Willi",650489,2024,"14","5","2","2","1","0","2","0","1","13","0","1",,"3"
"Peguero, Liover",678894,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Bichette, Bo",666182,2024,"5","1","0","0","2","0","2","0","0","4","1","0",,"2"
"Kelenic, Jarred",672284,2024,"7","2","0","0","1","0","1","0","0","7","0","0",,"1"
"Tucker, Cole",657061,2024,"3","1","0","0","0","0","0","0","0","3","0","0",,"0"
"Kessinger, Grae",666197,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Garcia, Maikel",672580,2024,"37","2","0","0","2","0","1","0","0","23","14","0",,"1"
"Cruz, Oneil",665833,2024,"22","0","1","0","3","0","3","0","0","21","1","0",,"3"
"Wood, James",695578,2024,"14","5","1","2","0","0","1","0","1","13","1","0",,"2"
"Loperfido, Joey",694388,2024,"4","2","0","0","0","0","0","0","0","4","0","0",,"0"
"France, Ty",664034,2024,"1","1","0","0","0","0","0","0","0","0","1","0",,"0"
"Hilliard, Sam",656541,2024,"5","2","0","0","1","0","0","0","0","4","1","0",,"0"
"Cook, Billy",695257,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Albies, Ozzie",645277,2024,"8","1","0","0","0","0","1","0","0","7","1","0",,"1"
"Edwards, Xavier",669364,2024,"31","3","1","0","1","0","2","2","0","28","3","0",,"4"
"Heyward, Jason",518792,2024,"5","0","0","0","1","0","1","0","0","5","0","0",,"1"
"Ahmed, Nick",605113,2024,"2","1","0","0","0","0","1","0","0","1","1","0",,"1"
"Nuñez, Nasim",683083,2024,"8","2","0","0","0","0","1","0","0","6","2","0",,"1"
"Gurriel Jr., Yuli",493329,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Miranda, Jose",669304,2024,"2","2","0","0","1","0","1","0","0","2","0","0",,"1"
"Call, Alex",669743,2024,"5","1","0","0","0","0","0","0","0","5","0","0",,"0"
"Pérez, Wenceel",672761,2024,"9","5","0","0","1","0","1","0","0","8","1","0",,"1"
"Millas, Drew",686452,2024,"4","0","0","0","0","0","0","0","0","4","0","0",,"0"
"Bryant, Kris",592178,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Barger, Addison",680718,2024,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Bart, Joey",663698,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Wall, Forrest",657088,2024,"4","3","0","0","0","0","0","0","0","3","1","0",,"0"
"De La Cruz, Elly",682829,2024,"67","11","4","1","1","0","5","1","0","46","20","1",,"6"
"Sogard, Nick",686765,2024,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
"Iglesias, Jose",578428,2024,"6","2","0","0","0","0","0","0","0","5","1","0",,"0"
"Rivas, Leo",660844,2024,"3","0","0","0","1","0","0","0","0","1","2","0",,"0"
"Vargas, Ildemaro",545121,2024,"9","3","1","0","1","0","1","1","0","8","0","1",,"2"
"García, Adolis",666969,2024,"11","3","2","0","0","0","1","0","0","10","0","1",,"1"
"Seager, Corey",608369,2024,"1","0","0","1","0","0","0","0","0","1","0","0",,"0"
"Duffy, Matt",622110,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Caratini, Victor",605170,2024,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Báez, Javier",595879,2024,"8","1","0","0","0","0","0","0","0","5","3","0",,"0"
"Canha, Mark",592192,2024,"7","0","0","0","1","0","0","0","0","4","3","0",,"0"
"Freeman, Tyler",671289,2024,"11","5","1","0","0","0","2","0","0","10","1","0",,"2"
"Scott II, Victor",687363,2024,"5","1","0","0","0","0","1","0","1","5","0","0",,"2"
"Hayes, Ke'Bryan",663647,2024,"11","2","0","0","0","0","0","0","0","9","2","0",,"0"
"Berti, Jon",542932,2024,"5","1","0","0","1","0","0","0","0","4","1","0",,"0"
"Robert Jr., Luis",673357,2024,"23","5","1","0","1","0","1","0","0","22","1","0",,"1"
"Chaparro, Andrés",665953,2024,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Vargas, Miguel",678246,2024,"3","1","0","0","1","0","0","0","0","3","0","0",,"0"
"Barrosa, Jorge",678489,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Newman, Kevin",621028,2024,"8","1","0","0","2","0","0","0","0","6","2","0",,"0"
"Lewis, Royce",668904,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Baty, Brett",683146,2024,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Noda, Ryan",676116,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Moniak, Mickey",666160,2024,"8","3","0","1","1","0","1","0","0","8","0","0",,"1"
"Hernaiz, Darell",687231,2024,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Hurtubise, Jacob",674441,2024,"2","0","0","0","0","0","1","0","0","2","0","0",,"1"
"McKenna, Ryan",663630,2024,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Merrill, Jackson",701538,2024,"16","3","0","0","0","0","2","0","0","16","0","0",,"2"
"Kiner-Falefa, Isiah",643396,2024,"11","2","0","0","1","0","1","0","0","9","2","0",,"1"
"Guerrero Jr., Vladimir",665489,2024,"2","1","1","0","1","0","1","0","0","2","0","0",,"1"
"Miller, Owen",680911,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Fitzgerald, Tyler",666149,2024,"17","4","0","0","0","0","1","0","0","12","5","0",,"1"
"Rivera, Emmanuel",656896,2024,"2","0","0","0","0","0","2","0","0","1","1","0",,"2"
"Murphy, Tom",608596,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Vosler, Jason",613564,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Ford, Mike",645801,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Altuve, Jose",514888,2024,"22","6","0","1","0","0","3","0","0","15","6","1",,"3"
"Ramírez, Harold",623912,2024,"6","2","0","0","0","0","0","0","0","5","1","0",,"0"
"Giménez, Andrés",665926,2024,"30","5","0","0","2","0","1","0","0","27","3","0",,"1"
"Meadows, Parker",678009,2024,"9","4","0","0","0","0","1","0","0","9","0","0",,"1"
"Alvarez, Armando",669137,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Drury, Brandon",592273,2024,"1","0","0","0","1","0","0","0","0","1","0","0",,"0"
"Maile, Luke",571912,2024,"2","0","0","0","1","0","0","0","0","2","0","0",,"0"
"Dubón, Mauricio",643289,2024,"3","1","1","0","2","0","0","0","0","3","0","0",,"0"
"Dingler, Dillon",693307,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Fletcher, Dominic",666150,2024,"0","0","0","0","0","0","1","0","0","0","0","0",,"1"
"Torrens, Luis",620443,2024,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Langford, Wyatt",694671,2024,"19","3","0","0","3","0","1","0","0","18","1","0",,"1"
"Toglia, Michael",669911,2024,"10","1","0","0","2","0","2","0","0","10","0","0",,"2"
"Beck, Jordan",687597,2024,"7","1","0","0","1","0","0","0","0","6","1","0",,"0"
"Baker, Luken",663609,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"McCoy, Mason",669200,2024,"1","0","0","0","0","0","0","0","0","0","1","0",,"0"
"Meyers, Jake",676694,2024,"11","3","0","0","2","0","0","0","0","11","0","0",,"0"
"Blankenhorn, Travis",663905,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Villar, David",681584,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Pagés, Pedro",686780,2024,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Azocar, José",640492,2024,"5","0","1","0","0","0","1","0","0","5","0","0",,"1"
"Clemens, Kody",665019,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Clement, Ernie",676391,2024,"12","3","0","0","2","0","3","0","1","11","1","0",,"4"
"Rizzo, Anthony",519203,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Short, Zack",670097,2024,"2","1","0","0","0","0","0","0","0","2","0","0",,"0"
"Walker, Jordan",691023,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Helman, Michael",680737,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Olson, Matt",621566,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Cabbage, Trey",663550,2024,"1","1","0","0","1","0","1","0","0","1","0","0",,"1"
"Rosario, Eguy",666703,2024,"0","0","0","0","0","0","1","0","0","0","0","0",,"1"
"Hays, Austin",669720,2024,"2","1","0","1","1","0","0","0","0","2","0","0",,"0"
"Senzel, Nick",669222,2024,"1","3","0","0","1","0","4","0","0","1","0","0",,"4"
"Peña, Jeremy",665161,2024,"20","6","0","0","2","0","3","0","0","19","1","0",,"3"
"Calhoun, Willie",641432,2024,"0","1","0","0","1","0","0","0","0","0","0","0",,"0"
"Davis, J.D.",605204,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Sweeney, Trey",700242,2024,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Amador, Adael",691182,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Martin, Austin",668885,2024,"7","3","0","0","0","0","1","0","0","7","0","0",,"1"
"Hernández, Enrique",571771,2024,"0","0","0","0","1","0","1","0","0","0","0","0",,"1"
"Lee, Brooks",686797,2024,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
"Delay, Jason",641511,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Adell, Jo",666176,2024,"15","8","2","0","3","0","1","0","0","12","3","0",,"1"
"López, Jack",605346,2024,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Kim, Ha-Seong",673490,2024,"22","3","2","0","3","0","1","1","0","19","3","0",,"2"
"Fairchild, Stuart",656413,2024,"13","1","0","0","1","0","2","0","0","12","1","0",,"2"
"Rafaela, Ceddanne",678882,2024,"19","10","0","0","2","0","1","0","0","16","3","0",,"1"
"Pages, Andy",681624,2024,"1","1","1","0","1","0","1","1","0","1","0","0",,"2"
"Palacios, Richie",680700,2024,"19","1","0","0","1","0","2","0","0","19","0","0",,"2"
"Rice, Ben",700250,2024,"0","0","1","0","0","0","0","0","0","0","0","0",,"0"
"Conine, Griffin",665052,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Grichuk, Randal",545341,2024,"0","0","0","0","1","0","1","0","0","0","0","0",,"1"
"Dahl, David",621311,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"O'Hoppe, Logan",681351,2024,"2","3","0","0","0","0","0","0","0","2","0","0",,"0"
"Paredes, Isaac",670623,2024,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Narváez, Carlos",665966,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Stephenson, Tyler",663886,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"O'Neill, Tyler",641933,2024,"4","0","0","0","0","0","0","0","0","4","0","0",,"0"
"Grossman, Robbie",543257,2024,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
"Crawford, Brandon",543063,2024,"0","0","0","0","0","0","0","1","0","0","0","0",,"1"
"Locklear, Tyler",682988,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Nootbaar, Lars",663457,2024,"7","2","1","0","1","0","1","1","0","6","1","0",,"2"
"Keirsey Jr., DaShawn",680577,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Ozuna, Marcell",542303,2024,"1","0","0","0","1","0","0","0","0","0","1","0",,"0"
"Vientos, Mark",668901,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Stanton, Giancarlo",519317,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Schuemann, Max",680474,2024,"14","1","0","0","0","0","2","0","0","12","2","0",,"2"
"Tovar, Ezequiel",678662,2024,"6","5","0","0","0","0","3","0","0","5","1","0",,"3"
"Hensley, David",682073,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Whitcomb, Shay",694376,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Margot, Manuel",622534,2024,"5","0","0","0","1","0","0","0","0","3","2","0",,"0"
"Alvarez Jr., Nacho",805373,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Williams, Luke",663897,2024,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
"Contreras, Willson",575929,2024,"4","0","1","0","1","0","0","0","0","3","1","0",,"0"
"Kjerstad, Heston",677008,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Bouchard, Sean",656248,2024,"4","0","0","0","0","0","0","0","0","4","0","0",,"0"
"Goodman, Hunter",696100,2024,"1","1","0","0","1","0","0","0","0","1","0","0",,"0"
"Moreno, Gabriel",672515,2024,"3","1","0","0","0","0","0","0","0","3","0","0",,"0"
"Bader, Harrison",664056,2024,"17","6","2","0","1","0","0","0","0","13","4","0",,"0"
"Walker, Christian",572233,2024,"2","2","0","0","1","0","2","0","0","2","0","0",,"2"
"Ibáñez, Andy",628451,2024,"2","3","0","0","0","0","0","0","0","2","0","0",,"0"
"Outman, James",681546,2024,"2","1","0","0","1","0","0","0","0","2","0","0",,"0"
"Westbrook, Jamie",642197,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Rodríguez, Julio",677594,2024,"24","5","0","0","0","0","3","0","1","22","2","0",,"4"
"Bell, Josh",605137,2024,"0","1","0","0","2","0","0","0","0","0","0","0",,"0"
"Merrifield, Whit",593160,2024,"17","1","2","0","2","0","0","1","0","16","1","0",,"1"
"Duran, Ezequiel",677649,2024,"1","1","1","0","0","0","1","0","0","1","0","0",,"1"
"Butler, Lawrence",671732,2024,"18","0","0","0","1","0","0","1","0","15","3","0",,"1"
"McMahon, Ryan",641857,2024,"4","6","0","0","2","0","2","0","0","3","0","1",,"2"
"Frelick, Sal",686217,2024,"18","2","0","1","0","0","2","0","0","15","3","0",,"2"
"Díaz, Aledmys",649557,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Blackmon, Charlie",453568,2024,"6","2","0","0","2","0","0","0","0","5","1","0",,"0"
"McCray, Grant",687529,2024,"5","0","0","0","0","0","0","0","0","4","1","0",,"0"
"Nevin, Tyler",663527,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Muncy, Max",571970,2024,"1","0","0","0","1","0","0","0","0","1","0","0",,"0"
"Barnhart, Tucker",571466,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Pederson, Joc",592626,2024,"7","4","0","0","0","0","2","0","0","7","0","0",,"2"
"Kiermaier, Kevin",595281,2024,"6","2","0","0","1","0","0","0","0","6","0","0",,"0"
"Turner, Trea",607208,2024,"19","3","0","1","1","0","0","0","1","15","3","1",,"1"
"McCarthy, Jake",664983,2024,"25","5","0","1","1","0","7","0","0","24","1","0",,"7"
"Lopez, Nicky",670032,2024,"5","7","0","0","0","0","0","0","0","4","1","0",,"0"
"Mullins II, Cedric",656775,2024,"32","5","1","0","2","0","0","0","0","30","2","0",,"0"
"Mervis, Matt",670223,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Kavadas, Niko",694359,2024,"1","0","0","0","1","0","0","0","0","1","0","0",,"0"
"Higashioka, Kyle",543309,2024,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Hinds, Rece",677956,2024,"2","0","0","0","0","0","1","0","0","2","0","0",,"1"
"Wendle, Joey",621563,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Walsh, Jared",665120,2024,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Castellanos, Nick",592206,2024,"6","2","0","0","1","0","1","1","0","6","0","0",,"2"
"Mastrobuoni, Miles",670156,2024,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Mayo, Coby",691723,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Torkelson, Spencer",679529,2024,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Díaz, Elias",553869,2024,"0","0","0","0","2","0","0","0","0","0","0","0",,"0"
"Arenado, Nolan",571448,2024,"2","2","0","0","1","0","0","0","0","2","0","0",,"0"
"Lipscomb III, Trey",702358,2024,"11","2","0","0","1","0","0","0","0","9","1","1",,"0"
"Rojas, Johan",679032,2024,"25","3","1","0","2","0","3","1","0","22","3","0",,"4"
"Gamel, Ben",592325,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Lee, Korey",686676,2024,"6","2","0","1","2","0","1","0","0","6","0","0",,"1"
"Misner, Kameron",670224,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Arcia, Orlando",606115,2024,"2","0","0","0","1","0","0","0","0","2","0","0",,"0"
"Campero, Gustavo",672569,2024,"3","0","0","0","0","0","0","0","0","2","1","0",,"0"
"Pasquantino, Vinnie",686469,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Triolo, Jared",669707,2024,"8","1","0","0","1","0","0","0","0","7","1","0",,"0"
"Westburg, Jordan",676059,2024,"6","3","0","0","0","0","1","0","0","6","0","0",,"1"
"Perkins, Blake",663368,2024,"23","5","0","0","0","0","3","1","0","21","1","1",,"4"
"Thomas, Alek",677950,2024,"4","0","1","0","0","0","0","0","0","3","1","0",,"0"
"Martinez, J.D.",502110,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Shenton, Austin",668853,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Pauley, Graham",688363,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Toro, Abraham",647351,2024,"4","2","0","0","0","0","1","0","0","4","0","0",,"1"
"Kwan, Steven",680757,2024,"12","4","1","0","1","0","1","0","0","11","0","1",,"1"
"Kirk, Alejandro",672386,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Pache, Cristian",665506,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Yelich, Christian",592885,2024,"21","1","0","0","2","0","1","0","0","16","4","1",,"1"
"McKinney, Billy",641856,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Harper, Bryce",547180,2024,"7","2","0","2","1","0","2","0","0","5","2","0",,"2"
"Adrianza, Ehire",501303,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Happ, Ian",664023,2024,"13","1","1","0","0","0","0","0","0","11","2","0",,"0"
"Manzardo, Kyle",700932,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Turner, Justin",457759,2024,"0","2","0","0","0","0","0","0","0","0","0","0",,"0"
"Black, Tyler",672012,2024,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
"Steer, Spencer",668715,2024,"25","3","0","0","3","0","3","0","0","21","3","1",,"3"
"Estrada, Thairo",642731,2024,"2","1","1","0","0","0","0","0","0","2","0","0",,"0"
"Trejo, Alan",676701,2024,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Haniger, Mitch",571745,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Mitchell, Garrett",669003,2024,"11","3","0","1","0","0","1","0","1","11","0","0",,"2"
"Tucker, Kyle",663656,2024,"11","0","0","0","1","0","0","0","0","8","3","0",,"0"
"Bailey, Patrick",672275,2024,"4","0","0","0","0","0","0","0","0","4","0","0",,"0"
"Tena, José",677588,2024,"6","1","0","0","0","0","0","0","0","6","0","0",,"0"
"Friedl Jr., TJ",670770,2024,"9","1","0","0","1","0","1","0","0","7","2","0",,"1"
"Benson, Will",666181,2024,"16","7","0","0","0","0","1","1","0","13","3","0",,"2"
"León, Pedro",694175,2024,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Bote, David",623520,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Abreu, Wilyer",677800,2024,"8","2","1","0","1","0","0","1","0","8","0","0",,"1"
"Martínez, J.P.",679881,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Kepler, Max",596146,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Perdomo, Geraldo",672695,2024,"9","1","0","0","0","0","0","0","0","8","1","0",,"0"
"Waters, Drew",671221,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Sullivan, Brett",664954,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Heim, Jonah",641680,2024,"1","1","0","0","1","0","0","0","0","1","0","0",,"0"
"Gallo, Joey",608336,2024,"3","1","0","0","0","0","1","0","0","3","0","0",,"1"
"Winn, Masyn",691026,2024,"11","5","0","0","1","0","0","0","0","10","1","0",,"0"
"Matos, Luis",682641,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Wendzel, Davis",673995,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Allen, Nick",669397,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Ohtani, Shohei",660271,2024,"59","3","1","0","2","0","1","1","0","50","9","0",,"2"
"Torres, Gleyber",650402,2024,"4","3","0","0","1","0","2","0","0","4","0","0",,"2"
"Winker, Jesse",608385,2024,"14","4","0","0","1","0","2","0","0","12","2","0",,"2"
"Domínguez, Jasson",691176,2024,"5","0","0","0","0","0","0","0","0","4","1","0",,"0"
"Greene, Riley",682985,2024,"4","2","0","0","0","0","1","0","0","4","0","0",,"1"
"Wilson, Weston",642215,2024,"3","0","0","0","1","0","0","0","0","3","0","0",,"0"
"Polanco, Jorge",593871,2024,"4","2","0","0","0","0","1","0","0","3","1","0",,"1"
"Bride, Jonah",681146,2024,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Canzone, Dominic",686527,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Hoskins, Rhys",656555,2024,"3","0","0","0","1","0","0","0","0","3","0","0",,"0"
"Malloy, Justyn-Henry",669234,2024,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Raley, Luke",670042,2024,"11","2","0","0","0","0","0","0","0","11","0","0",,"0"
"Stevenson, Cal",670276,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Del Castillo, Adrian",680728,2024,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Moore, Dylan",664238,2024,"32","6","0","0","2","0","1","0","0","29","3","0",,"1"
"Isbel, Kyle",664728,2024,"11","2","0","0","0","0","1","1","0","11","0","0",,"2"
"Brooks, Trenton",670092,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Doyle, Brenton",686668,2024,"30","5","0","0","2","0","3","0","0","27","3","0",,"3"
"Taveras, Leody",665750,2024,"23","6","0","0","2","0","2","0","0","22","1","0",,"2"
"Marte, Ketel",606466,2024,"7","0","0","1","0","0","0","0","1","7","0","0",,"1"
"Profar, Jurickson",595777,2024,"10","3","0","0","1","0","2","1","0","8","2","0",,"3"
"Norby, Connor",681393,2024,"3","3","0","0","0","0","0","0","0","3","0","0",,"0"
"Carpenter, Kerry",681481,2024,"0","2","0","0","1","0","0","0","0","0","0","0",,"0"
"Bogaerts, Xander",593428,2024,"13","2","1","0","2","0","1","1","0","13","0","0",,"2"
"Hiura, Keston",669374,2024,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Amaya, Miguel",665804,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Barnes, Austin",605131,2024,"3","0","0","0","0","0","0","0","0","2","1","0",,"0"
"Young, Jacob",696285,2024,"33","9","1","0","4","0","5","0","0","22","11","0",,"5"
"Yoshida, Masataka",807799,2024,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"d'Arnaud, Travis",518595,2024,"1","0","0","0","2","0","0","0","0","1","0","0",,"0"
"Wallner, Matt",670242,2024,"3","0","0","0","1","0","0","0","0","3","0","0",,"0"
"Smith, Pavin",656976,2024,"1","0","0","0","1","0","0","0","0","1","0","0",,"0"
"Zavala, Seby",664874,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Burger, Jake",669394,2024,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Rojas, Josh",668942,2024,"10","4","0","0","0","0","1","0","0","10","0","0",,"1"
"Peraza, Oswald",672724,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Dalbec, Bobby",666915,2024,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
"Sosa, Lenyn",672820,2024,"3","1","0","0","0","0","1","0","0","2","1","0",,"1"
"Crow-Armstrong, Pete",691718,2024,"27","2","0","1","0","0","1","0","1","23","4","0",,"2"
"Carroll, Corbin",682998,2024,"35","5","3","0","1","0","0","1","0","29","6","0",,"1"
"Flores, Wilmer",527038,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Donovan, Brendan",680977,2024,"5","4","0","1","1","0","0","0","0","4","1","0",,"0"
"Grissom, Vaughn",687093,2024,"2","0","0","0","1","0","0","0","0","2","0","0",,"0"
"Abrams, CJ",682928,2024,"31","10","2","0","2","0","6","1","0","24","7","0",,"7"
"Remillard, Zach",621545,2024,"1","0","0","0","0","0","0","1","1","0","1","0",,"2"
"Soderstrom, Tyler",691016,2024,"0","0","0","0","0","0","0","0","1","0","0","0",,"1"
"Lowe, Brandon",664040,2024,"5","1","0","0","0","0","0","0","0","4","1","0",,"0"
"Sanó, Miguel",593934,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Adams, Jordyn",677941,2024,"2","0","0","0","1","0","0","0","0","2","0","0",,"0"
"Harris II, Michael",671739,2024,"10","6","0","0","0","0","2","0","0","10","0","0",,"2"
"García, Avisaíl",541645,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Judge, Aaron",592450,2024,"10","0","0","0","2","0","0","0","0","8","2","0",,"0"
"Bleday, JJ",668709,2024,"2","3","0","0","0","0","1","0","0","2","0","0",,"1"
"Springer III, George",543807,2024,"16","0","1","0","0","0","1","0","0","15","1","0",,"1"
"Nido, Tomás",621512,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Pham, Tommy",502054,2024,"7","3","0","0","0","0","2","0","0","5","2","0",,"2"
"Duvall, Adam",594807,2024,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Holliday, Jackson",702616,2024,"4","0","0","0","0","0","1","0","0","4","0","0",,"1"
"Smith, Josh",669701,2024,"11","2","0","0","1","0","0","0","0","10","0","1",,"0"
"Stefanic, Michael",683021,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Rengifo, Luis",650859,2024,"24","6","1","0","2","0","1","1","0","20","4","0",,"2"
